property_id,locality_name,postal_code,latitude,longitude,property_type,property_subtype,price,type_of_sale,number_of_rooms,living_area,kitchen_type,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_good,number_of_facades,swimming_pool,state_of_building,main_city,province
11125167,assebroek,8310,51.2046843,3.2414241,APARTMENT,APARTMENT,360000.0,BUY_REGULAR,11.0,90.0,INSTALLED,1.0,,0,1.0,,,,,,,,brugge,west-vlaanderen
11156227,deurne,2100,51.2309238,4.4495869,APARTMENT,APARTMENT,159000.0,BUY_REGULAR,,97.0,SEMI_EQUIPPED,1.0,,1,1.0,2.0,,,,2.0,,TO_BE_DONE_UP,antwerpen,antwerpen
10599329,antwerpen,2018,51.2131103,4.418058,APARTMENT,APARTMENT,429000.0,BUY_REGULAR,,136.0,HYPER_EQUIPPED,1.0,,0,1.0,29.0,,,,2.0,,GOOD,antwerpen,antwerpen
11159446,elsene,1050,50.820638,4.3608685,APARTMENT,DUPLEX,495000.0,BUY_REGULAR,,125.0,USA_INSTALLED,1.0,,0,1.0,6.0,,,,2.0,0.0,,elsene,brussel
10600716,roeselare,8800,50.9506002,3.119954,APARTMENT,APARTMENT,245000.0,BUY_REGULAR,3.0,104.0,,,,0,,,,,,,,GOOD,roeselare,west-vlaanderen
11132125,elsene,1050,,,APARTMENT,APARTMENT,440000.0,BUY_REGULAR,,127.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,19.0,,,,2.0,0.0,AS_NEW,elsene,brussel
11003997,marche-en-famenne,6900,50.2205462,5.3462541,APARTMENT,APARTMENT,278983.0,BUY_REGULAR,,110.0,NOT_INSTALLED,1.0,0.0,0,1.0,10.0,,,,,,AS_NEW,marche-en-famenne,luxemburg
11150178,mechelen,2800,51.0202389,4.4850556,APARTMENT,APARTMENT,395000.0,BUY_REGULAR,,97.0,INSTALLED,1.0,,0,1.0,7.0,,,,2.0,,GOOD,mechelen,antwerpen
10902156,westende,8434,51.1748528,2.7843438,APARTMENT,FLAT_STUDIO,110000.0,BUY_REGULAR,7.0,40.0,,,,0,,,,,,,,TO_BE_DONE_UP,middelkerke,west-vlaanderen
11024805,knokke-heist,8300,51.3566706,3.3113751,APARTMENT,APARTMENT,2850000.0,BUY_REGULAR,,172.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,10.0,,,,4.0,0.0,AS_NEW,knokke-heist,west-vlaanderen
10802523,oostende,8400,51.23096,2.916827,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,6.0,48.0,,1.0,,0,1.0,1.0,,,,,,,oostende,west-vlaanderen
11161358,ekeren,2180,51.2993513,4.4202527,APARTMENT,GROUND_FLOOR,269000.0,BUY_REGULAR,13.0,97.0,INSTALLED,1.0,,0,,,,,,3.0,,GOOD,antwerpen,antwerpen
10712985,de panne,8660,51.1017394,2.5866038,APARTMENT,APARTMENT,470000.0,BUY_REGULAR,1.0,92.0,,,,0,1.0,4.0,,,,,,GOOD,de panne,west-vlaanderen
11153023,roeselare,8800,50.9479798,3.1248452,APARTMENT,APARTMENT,231248.0,BUY_REGULAR,8.0,58.0,INSTALLED,1.0,,0,1.0,34.0,,,,,,,roeselare,west-vlaanderen
11125420,blankenberge,8370,51.3140259,3.1207038,APARTMENT,APARTMENT,285000.0,BUY_REGULAR,7.0,68.0,,,,0,,,,,,,,TO_BE_DONE_UP,blankenberge,west-vlaanderen
11130679,neder-over-heembeek,1120,50.8930854,4.3840233,APARTMENT,APARTMENT,229000.0,BUY_REGULAR,,80.0,NOT_INSTALLED,1.0,0.0,0,1.0,3.0,,,,2.0,0.0,TO_BE_DONE_UP,brussel,brussel
11161482,gent,9000,51.0297955,3.7279416,APARTMENT,APARTMENT,175000.0,BUY_REGULAR,5.0,58.0,,,,0,,,,,,,,TO_RENOVATE,gent,oost-vlaanderen
11136521,lanaken,3620,50.8821211,5.6741575,APARTMENT,GROUND_FLOOR,160000.0,PUBLIC_SALE,,111.0,,,,0,1.0,,,,,,,,lanaken,limburg
10807726,roeselare,8800,50.9405173,3.1207914,APARTMENT,FLAT_STUDIO,130000.0,BUY_REGULAR,5.0,40.0,,,,0,,,,,,,,AS_NEW,roeselare,west-vlaanderen
10954322,gent,9000,51.0561516,3.7090942,APARTMENT,APARTMENT,325000.0,BUY_REGULAR,3.0,101.0,,1.0,,0,,,,,,,,GOOD,gent,oost-vlaanderen
11058333,rixensart,1330,50.7139216,4.5304256,APARTMENT,APARTMENT,610000.0,BUY_REGULAR,,131.0,USA_SEMI_EQUIPPED,1.0,0.0,0,1.0,14.0,,,,3.0,0.0,AS_NEW,rixensart,waals-brabant
10707064,vielsalm,6690,50.2826955,5.9139055,APARTMENT,APARTMENT,95000.0,BUY_REGULAR,6.0,72.0,,,,0,,,,,,,,TO_BE_DONE_UP,vielsalm,luxemburg
10909386,virton,6760,49.5674896,5.5296339,APARTMENT,APARTMENT,169000.0,BUY_REGULAR,,91.0,SEMI_EQUIPPED,1.0,0.0,0,,,,,,2.0,0.0,GOOD,virton,luxemburg
10572520,brussel,1000,50.8791885,4.3709276,APARTMENT,APARTMENT,410000.0,BUY_REGULAR,,128.0,USA_HYPER_EQUIPPED,1.0,0.0,0,,,,,,,0.0,AS_NEW,brussel,brussel
10768241,zoerle-parwijs,2260,51.0933545,4.8717909,APARTMENT,APARTMENT,399900.0,BUY_REGULAR,19.0,150.0,HYPER_EQUIPPED,1.0,,0,,,,,,,,GOOD,westerlo,antwerpen
11148520,willebroek,2830,51.0594375,4.3504988,APARTMENT,APARTMENT,219000.0,BUY_REGULAR,10.0,105.0,INSTALLED,1.0,,0,,,,,,,,TO_BE_DONE_UP,willebroek,antwerpen
11153895,ukkel,1180,,,APARTMENT,APARTMENT,299000.0,BUY_REGULAR,,110.0,HYPER_EQUIPPED,1.0,,0,1.0,18.0,,,,3.0,,AS_NEW,ukkel,brussel
11152427,lommel,3920,51.2310865,5.3087146,APARTMENT,GROUND_FLOOR,279000.0,BUY_REGULAR,,106.0,INSTALLED,1.0,,1,1.0,15.0,,,,,,TO_BE_DONE_UP,lommel,limburg
10968698,zellik,1731,50.8786152,4.2838289,APARTMENT,GROUND_FLOOR,235000.0,BUY_REGULAR,,67.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,,1.0,58.0,,2.0,,TO_RENOVATE,asse,vlaams-brabant
11147547,lier,2500,51.1347125,4.5629334,APARTMENT,FLAT_STUDIO,170000.0,BUY_REGULAR,,47.0,INSTALLED,1.0,,1,1.0,2.0,1.0,,,2.0,,,lier,antwerpen
11123613,oostende,8400,51.2221451,2.8918418,APARTMENT,APARTMENT,649000.0,BUY_REGULAR,1.0,126.0,,,,0,1.0,12.0,1.0,9.0,,,,GOOD,oostende,west-vlaanderen
11163071,virginal-samme,1460,,,APARTMENT,DUPLEX,275000.0,BUY_REGULAR,,150.0,USA_INSTALLED,1.0,,1,,,,,,2.0,,GOOD,ittre,waals-brabant
11149130,brussel,1000,50.8546115,4.3457213,APARTMENT,FLAT_STUDIO,125000.0,BUY_REGULAR,,25.0,USA_SEMI_EQUIPPED,1.0,0.0,0,,,,,,2.0,0.0,TO_RENOVATE,brussel,brussel
11077466,aalst hofstade,9308,50.9631306,4.0399199,APARTMENT,APARTMENT,269000.0,BUY_REGULAR,,82.0,USA_HYPER_EQUIPPED,1.0,,0,1.0,,,,,2.0,,AS_NEW,aalst,oost-vlaanderen
11145596,heusden-zolder,3550,51.0416528,5.3009728,APARTMENT,APARTMENT,110000.0,BUY_REGULAR,,50.0,,,,1,,,,,,,,,heusden-zolder,limburg
11149747,middelkerke,8430,51.1781765,2.7923546,APARTMENT,FLAT_STUDIO,215000.0,BUY_REGULAR,,38.0,SEMI_EQUIPPED,1.0,1.0,1,,,,,,,,GOOD,middelkerke,west-vlaanderen
11156196,deurne,2100,51.2000495,4.4750074,APARTMENT,APARTMENT,229000.0,BUY_REGULAR,,89.0,SEMI_EQUIPPED,1.0,,1,1.0,3.0,,,,3.0,,AS_NEW,antwerpen,antwerpen
10829816,enghien,7850,50.6929871,4.0369094,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,,81.0,,1.0,0.0,0,,,,,,2.0,0.0,,edingen,henegouwen
11146302,gent zwijnaarde,9052,51.00886,3.7022223,APARTMENT,APARTMENT,463258.0,BUY_REGULAR,,107.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,19.0,,,,2.0,0.0,,gent,oost-vlaanderen
9878206,hasselt,3500,50.9313047,5.3365647,APARTMENT,APARTMENT,345000.0,BUY_REGULAR,8.0,61.0,,,,0,1.0,19.0,,,,,,GOOD,hasselt,limburg
10482213,herstal,4040,50.6565619,5.6132184,APARTMENT,APARTMENT,9000.0,LIFE_ANNUITY,,58.0,NOT_INSTALLED,1.0,,0,,,,,,,,AS_NEW,herstal,luik
11022473,kortessem,3720,50.8556003,5.385215,APARTMENT,PENTHOUSE,447345.0,BUY_REGULAR,1.0,118.0,,,,0,1.0,32.0,1.0,32.0,,4.0,,GOOD,kortessem,limburg
11147474,montegnée,4420,50.6419582,5.5208475,APARTMENT,APARTMENT,209683.0,BUY_REGULAR,,79.0,INSTALLED,1.0,,1,1.0,34.0,,,,2.0,,AS_NEW,saint-nicolas,luik
11012764,evere,1140,50.859963,4.4210558,APARTMENT,APARTMENT,525000.0,BUY_REGULAR,,140.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,13.0,,,,2.0,0.0,AS_NEW,evere,brussel
11098875,houthulst,8650,50.9769281,2.9460705,APARTMENT,APARTMENT,225625.0,BUY_REGULAR,10.0,123.0,INSTALLED,1.0,,0,,,,,,,,,houthulst,west-vlaanderen
10668623,knokke-zoute,8300,51.3564144,3.3060421,APARTMENT,APARTMENT,1190000.0,BUY_REGULAR,9.0,86.0,HYPER_EQUIPPED,1.0,,0,,,,,,2.0,,AS_NEW,knokke-heist,west-vlaanderen
11114808,brugge,8000,51.2181026,3.2109581,APARTMENT,APARTMENT,399500.0,BUY_REGULAR,9.0,85.0,,,,0,,,,,,,,,brugge,west-vlaanderen
11143393,antwerpen (2018),2018,51.2102226,4.4077247,APARTMENT,PENTHOUSE,945000.0,BUY_REGULAR,21.0,165.0,HYPER_EQUIPPED,1.0,,0,1.0,20.0,,,,,,,antwerpen,antwerpen
11031003,schilde,2970,,,APARTMENT,PENTHOUSE,899000.0,BUY_REGULAR,,221.0,,,0.0,0,1.0,,,,,3.0,0.0,AS_NEW,schilde,antwerpen
11030074,schaarbeek,1030,50.8520104,4.388447,APARTMENT,APARTMENT,630000.0,BUY_REGULAR,,170.0,INSTALLED,1.0,,1,,,1.0,,,2.0,,AS_NEW,schaarbeek,brussel
11003784,lier,2500,51.1396768,4.5503972,APARTMENT,APARTMENT,286000.0,BUY_REGULAR,,89.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,8.0,,,,,,AS_NEW,lier,antwerpen
11147329,middelkerke,8430,51.1842806,2.8120733,APARTMENT,APARTMENT,385000.0,BUY_REGULAR,,67.0,INSTALLED,1.0,1.0,0,1.0,,,,,2.0,,,middelkerke,west-vlaanderen
11143364,antwerpen,2600,51.1981142,4.4458748,APARTMENT,APARTMENT,248000.0,BUY_REGULAR,,83.0,INSTALLED,1.0,,1,1.0,8.0,1.0,,,2.0,,GOOD,antwerpen,antwerpen
11153201,liedekerke,1770,50.8783719,4.0978889,APARTMENT,DUPLEX,329500.0,BUY_REGULAR,,96.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,14.0,,,,3.0,,AS_NEW,liedekerke,vlaams-brabant
11151945,oostmalle,2390,51.3058423,4.7367351,APARTMENT,GROUND_FLOOR,318500.0,BUY_REGULAR,,103.0,INSTALLED,1.0,,1,1.0,13.0,1.0,45.0,,2.0,,,malle,antwerpen
11142576,waver,1300,50.7161666,4.6093026,APARTMENT,APARTMENT,180000.0,BUY_REGULAR,,62.0,,,,1,,,,,,2.0,,JUST_RENOVATED,wavre,waals-brabant
11136825,knokke-heist,8300,51.3509547,3.2865581,APARTMENT,APARTMENT,1250000.0,BUY_REGULAR,1.0,105.0,,,,0,,,,,,,,GOOD,knokke-heist,west-vlaanderen
11141786,duinbergen,8301,,,APARTMENT,APARTMENT,950000.0,BUY_REGULAR,10.0,88.0,INSTALLED,1.0,,0,1.0,2.0,,,,,,,knokke-heist,west-vlaanderen
11148749,antwerpen,2018,51.2013671,4.3970546,APARTMENT,APARTMENT,278000.0,BUY_REGULAR,,69.0,HYPER_EQUIPPED,1.0,,1,1.0,19.0,,,,2.0,,JUST_RENOVATED,antwerpen,antwerpen
11047981,lier,2500,51.1389281,4.5566546,APARTMENT,DUPLEX,324500.0,BUY_REGULAR,,97.0,HYPER_EQUIPPED,1.0,,0,1.0,30.0,,,,2.0,0.0,AS_NEW,lier,antwerpen
11032762,ellezelles,7890,50.7352711,3.6819951,APARTMENT,APARTMENT,289000.0,BUY_REGULAR,9.0,83.0,,1.0,,0,1.0,15.0,1.0,3000.0,,4.0,,GOOD,ellezelles,henegouwen
10998011,knokke-heist,8300,51.3484372,3.2888781,APARTMENT,APARTMENT,460000.0,BUY_REGULAR,,72.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,3.0,,,,2.0,0.0,GOOD,knokke-heist,west-vlaanderen
11144224,sint-jans-molenbeek,1080,,,APARTMENT,APARTMENT,265000.0,BUY_REGULAR,,125.0,INSTALLED,1.0,0.0,0,,,,,,2.0,0.0,TO_BE_DONE_UP,sint-jans-molenbeek,brussel
11119780,jambes,5100,50.4444705,4.8676656,APARTMENT,APARTMENT,280000.0,BUY_REGULAR,3.0,105.0,,1.0,,0,1.0,14.0,,,,,,GOOD,namur,namen
11041185,knokke-zoute,8300,51.3540782,3.295088,APARTMENT,APARTMENT,799000.0,BUY_REGULAR,14.0,85.0,HYPER_EQUIPPED,1.0,,0,,,,,,2.0,,AS_NEW,knokke-heist,west-vlaanderen
11143413,oostkamp,8020,51.1534484,3.2368131,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,6.0,64.0,,,,0,,,,,,,,GOOD,oostkamp,west-vlaanderen
11149627,gent,9040,51.0507697,3.7489852,APARTMENT,APARTMENT,279000.0,BUY_REGULAR,1.0,101.0,,,,0,,,,,,,,,gent,oost-vlaanderen
11089574,nieuwpoort,8620,51.1321238,2.7514442,APARTMENT,APARTMENT,498000.0,BUY_REGULAR,4.0,170.0,,,,0,,,,,,,,GOOD,nieuwpoort,west-vlaanderen
11113207,ukkel,1180,,,APARTMENT,APARTMENT,250000.0,BUY_REGULAR,,91.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,14.0,,,,2.0,0.0,TO_RENOVATE,ukkel,brussel
10929355,deinze,9800,50.9777315,3.5320013,APARTMENT,APARTMENT,340000.0,BUY_REGULAR,9.0,97.0,INSTALLED,1.0,,0,1.0,20.0,,,,,,GOOD,deinze,oost-vlaanderen
10952581,sint-lambrechts-woluwe,1200,50.8413882,4.4600082,APARTMENT,APARTMENT,457000.0,BUY_REGULAR,,98.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,8.0,,,,2.0,0.0,AS_NEW,sint-lambrechts-woluwe,brussel
10935209,knokke-heist,8300,51.3441391,3.278727,APARTMENT,APARTMENT,1795000.0,BUY_REGULAR,1.0,112.0,,,,0,1.0,,,,,,,GOOD,knokke-heist,west-vlaanderen
11149448,kortrijk,8500,50.8218608,3.271773,APARTMENT,LOFT,420000.0,BUY_REGULAR,,156.0,INSTALLED,1.0,0.0,0,1.0,30.0,,,,2.0,0.0,GOOD,kortrijk,west-vlaanderen
11137957,mont-sur-marchienne,6032,,,APARTMENT,GROUND_FLOOR,525000.0,BUY_REGULAR,,247.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,,,,,3.0,0.0,AS_NEW,charleroi,henegouwen
10094587,huy,4500,50.5243941,5.242974,APARTMENT,APARTMENT,262500.0,BUY_REGULAR,,93.0,INSTALLED,1.0,,0,1.0,9.0,,,,3.0,,,huy,luik
10976618,pentagone (bruxelles),1000,50.8353714,4.3493413,APARTMENT,APARTMENT,300000.0,BUY_REGULAR,,67.0,,,0.0,0,,,,,,2.0,0.0,,brussel,brussel
11161295,antwerpen,2018,51.2102295,4.4082754,APARTMENT,TRIPLEX,649000.0,BUY_REGULAR,,222.0,USA_HYPER_EQUIPPED,1.0,,1,1.0,7.0,,,,2.0,,GOOD,antwerpen,antwerpen
10797142,sint-jans-molenbeek,1080,50.8578562,4.3174999,APARTMENT,APARTMENT,345000.0,BUY_REGULAR,,124.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,11.0,,,,,0.0,AS_NEW,sint-jans-molenbeek,brussel
11143359,schaarbeek,1030,50.8609589,4.3782424,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,,74.0,,,,1,,,,,,,,,schaarbeek,brussel
10798033,sint-jans-molenbeek,1080,50.8567931,4.3182425,APARTMENT,APARTMENT,155000.0,BUY_REGULAR,,50.0,SEMI_EQUIPPED,1.0,,0,,,,,,2.0,,GOOD,sint-jans-molenbeek,brussel
11109487,wemmel,1780,50.902518,4.316073,APARTMENT,PENTHOUSE,499000.0,BUY_REGULAR,,161.0,USA_INSTALLED,1.0,0.0,0,1.0,22.0,,,,3.0,0.0,AS_NEW,wemmel,vlaams-brabant
10820719,knokke-heist,8300,,,APARTMENT,PENTHOUSE,1650000.0,BUY_REGULAR,,105.0,,,0.0,0,1.0,,,,,2.0,0.0,AS_NEW,knokke-heist,west-vlaanderen
10939912,anderlecht,1070,50.827434,4.286451,APARTMENT,APARTMENT,218000.0,BUY_REGULAR,,70.0,HYPER_EQUIPPED,1.0,0.0,0,1.0,15.0,,,,4.0,0.0,AS_NEW,anderlecht,brussel
10929067,oostkamp,8020,51.1584377,3.2332288,APARTMENT,APARTMENT,280000.0,BUY_REGULAR,13.0,133.0,,1.0,,0,1.0,,,,,,,,oostkamp,west-vlaanderen
11156183,aartselaar,2630,51.1366363,4.3903329,APARTMENT,APARTMENT,195000.0,BUY_REGULAR,8.0,83.0,HYPER_EQUIPPED,1.0,,0,1.0,2.0,,,,,,,aartselaar,antwerpen
11096383,oostende,8400,51.2283946,2.9098368,APARTMENT,APARTMENT,235000.0,BUY_REGULAR,9.0,72.0,INSTALLED,1.0,,0,,,,,,,,,oostende,west-vlaanderen
11086527,antwerpen,2000,51.2267164,4.4058864,APARTMENT,APARTMENT,520000.0,BUY_REGULAR,,103.0,USA_HYPER_EQUIPPED,1.0,,0,1.0,13.0,,,,2.0,,GOOD,antwerpen,antwerpen
11125374,heist-aan-zee,8301,51.3399705,3.2304659,APARTMENT,APARTMENT,298000.0,BUY_REGULAR,4.0,44.0,,,,0,,,,,,,,AS_NEW,knokke-heist,west-vlaanderen
11142429,koekelberg,1081,50.8592206,4.3307792,APARTMENT,GROUND_FLOOR,170000.0,BUY_REGULAR,,55.0,,,,1,,,,,,2.0,,,koekelberg,brussel
11058361,vorst,1190,,,APARTMENT,LOFT,850000.0,BUY_REGULAR,,240.0,HYPER_EQUIPPED,1.0,,0,,,,,,2.0,0.0,AS_NEW,vorst,brussel
11162811,schaarbeek,1030,50.8680794,4.371514,APARTMENT,DUPLEX,215000.0,BUY_REGULAR,,98.0,,,,0,,,,,,,,TO_BE_DONE_UP,schaarbeek,brussel
10653788,knokke,8300,51.345597,3.263476,APARTMENT,APARTMENT,1400000.0,BUY_REGULAR,9.0,75.0,INSTALLED,1.0,,0,,,,,,2.0,,,knokke-heist,west-vlaanderen
11160695,sint-andries,8200,51.2014897,3.2048796,APARTMENT,APARTMENT,324000.0,BUY_REGULAR,4.0,146.0,,1.0,,0,1.0,,,,,,,JUST_RENOVATED,brugge,west-vlaanderen
11108237,elsene,1050,50.8147781,4.3898334,APARTMENT,APARTMENT,320000.0,BUY_REGULAR,,100.0,INSTALLED,1.0,,0,1.0,3.0,,,,2.0,0.0,TO_BE_DONE_UP,elsene,brussel
11161882,brussel,1000,50.8559109,4.3550094,APARTMENT,APARTMENT,265000.0,BUY_REGULAR,,64.0,HYPER_EQUIPPED,1.0,1.0,0,1.0,6.0,,,,,,GOOD,brussel,brussel
11130549,vilvoorde,1800,50.9275571,4.4242217,APARTMENT,APARTMENT,280000.0,BUY_REGULAR,,114.0,USA_HYPER_EQUIPPED,1.0,0.0,0,,,,,,2.0,0.0,AS_NEW,vilvoorde,vlaams-brabant
10949114,knokke-heist,8300,51.3506522,3.2851973,APARTMENT,APARTMENT,1095000.0,BUY_REGULAR,9.0,122.0,,,,0,1.0,,,,,,,,knokke-heist,west-vlaanderen
10116584,knokke,8300,51.3445914,3.283199,APARTMENT,APARTMENT,1795000.0,BUY_REGULAR,1.0,125.0,,1.0,,0,,,,,,,,GOOD,knokke-heist,west-vlaanderen
11141160,arendonk,2370,51.3289413,5.0944108,APARTMENT,PENTHOUSE,475000.0,BUY_REGULAR,,125.0,HYPER_EQUIPPED,1.0,,0,1.0,56.0,,,,3.0,,GOOD,arendonk,antwerpen
11117080,knokke-heist,8300,51.3400878,3.230712,APARTMENT,APARTMENT,985000.0,BUY_REGULAR,,65.0,,,,0,1.0,6.0,,,,2.0,,AS_NEW,knokke-heist,west-vlaanderen
10580921,borgerhout,2140,51.1980523,4.4545461,APARTMENT,APARTMENT,225000.0,BUY_REGULAR,,72.0,INSTALLED,1.0,,0,1.0,3.0,,,,3.0,,JUST_RENOVATED,antwerpen,antwerpen
11145888,izegem,8870,50.921599,3.2197432,APARTMENT,APARTMENT,268000.0,BUY_REGULAR,11.0,106.0,INSTALLED,1.0,,0,1.0,,,,,,,GOOD,izegem,west-vlaanderen
10986723,oostende,8400,51.215118,2.9069114,APARTMENT,APARTMENT,219000.0,BUY_REGULAR,1.0,131.0,,1.0,,0,1.0,1.0,,,,,,TO_BE_DONE_UP,oostende,west-vlaanderen
11148745,mortsel,2640,51.1699049,4.445997,APARTMENT,APARTMENT,285000.0,BUY_REGULAR,,76.0,HYPER_EQUIPPED,1.0,,1,,,1.0,60.0,,3.0,,JUST_RENOVATED,mortsel,antwerpen
11156223,deurne,2100,51.2281512,4.4813866,APARTMENT,APARTMENT,159000.0,BUY_REGULAR,,69.0,NOT_INSTALLED,1.0,,1,,,,,,3.0,,TO_BE_DONE_UP,antwerpen,antwerpen
11043868,antwerpen,2018,51.2138244,4.4253963,APARTMENT,APARTMENT,239000.0,BUY_REGULAR,,70.0,INSTALLED,1.0,,0,,,,,,2.0,,GOOD,antwerpen,antwerpen
11132964,turnhout,2300,51.3192767,4.9433928,APARTMENT,APARTMENT,174000.0,BUY_REGULAR,,67.0,INSTALLED,1.0,,0,,,,,,1.0,0.0,JUST_RENOVATED,turnhout,antwerpen
10978735,brussel,1000,50.8328318,4.359311,APARTMENT,APARTMENT,469000.0,BUY_REGULAR,,93.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,3.0,,,,2.0,0.0,JUST_RENOVATED,brussel,brussel
11084805,antwerpen,2000,51.2205307,4.4169577,APARTMENT,FLAT_STUDIO,125000.0,BUY_REGULAR,,18.0,HYPER_EQUIPPED,1.0,1.0,0,1.0,,,,,2.0,,AS_NEW,antwerpen,antwerpen
11152298,brussel,1000,50.8485452,4.3516458,APARTMENT,FLAT_STUDIO,165000.0,BUY_REGULAR,,33.0,USA_HYPER_EQUIPPED,1.0,1.0,1,,,,,,2.0,,GOOD,brussel,brussel
11024564,knokke-zoute,8300,51.3509547,3.2865581,APARTMENT,APARTMENT,1250000.0,BUY_REGULAR,12.0,105.0,HYPER_EQUIPPED,1.0,,0,,,,,,2.0,,,knokke-heist,west-vlaanderen
11120898,temse,9140,51.1281514,4.2178502,APARTMENT,DUPLEX,269000.0,BUY_REGULAR,1.0,132.0,,,,0,,,,,,2.0,,GOOD,temse,oost-vlaanderen
10537560,knokke-heist,8300,51.3484796,3.2769162,APARTMENT,APARTMENT,1350000.0,BUY_REGULAR,,75.0,HYPER_EQUIPPED,1.0,,0,1.0,,,,,2.0,,AS_NEW,knokke-heist,west-vlaanderen
11130006,antwerpen,2060,51.2211085,4.4291656,APARTMENT,GROUND_FLOOR,215000.0,BUY_REGULAR,,59.0,INSTALLED,1.0,,0,,,1.0,8.0,,2.0,0.0,JUST_RENOVATED,antwerpen,antwerpen
11135884,blankenberge,8370,51.3165723,3.1335767,APARTMENT,APARTMENT,199000.0,BUY_REGULAR,4.0,92.0,USA_HYPER_EQUIPPED,1.0,,0,,,,,,,0.0,AS_NEW,blankenberge,west-vlaanderen
10978208,rebecq quenast,1430,50.6583307,4.1662968,APARTMENT,APARTMENT,250000.0,BUY_REGULAR,,110.0,USA_INSTALLED,1.0,0.0,0,1.0,6.0,,,,,,AS_NEW,rebecq,waals-brabant
10982051,schaarbeek,1030,50.8680794,4.371514,APARTMENT,GROUND_FLOOR,225000.0,BUY_REGULAR,,113.0,INSTALLED,1.0,0.0,0,1.0,5.0,1.0,25.0,,2.0,0.0,GOOD,schaarbeek,brussel
11098296,anderlecht,1070,50.8306463,4.2890263,APARTMENT,APARTMENT,249000.0,BUY_REGULAR,,84.0,INSTALLED,1.0,,0,1.0,8.0,,,,2.0,,GOOD,anderlecht,brussel
11051984,willebroek,2830,51.0687376,4.3638277,APARTMENT,APARTMENT,297000.0,BUY_REGULAR,,103.0,INSTALLED,1.0,,1,1.0,13.0,,,,,,GOOD,willebroek,antwerpen
11153639,desselgem (waregem),8792,50.8867904,3.3488611,APARTMENT,DUPLEX,259000.0,BUY_REGULAR,,118.0,,,0.0,0,1.0,25.0,,,,2.0,0.0,GOOD,waregem,west-vlaanderen
10723991,athus,6791,49.5554761,5.8411307,APARTMENT,APARTMENT,250000.0,BUY_REGULAR,,92.0,INSTALLED,1.0,,0,,,,,,,,GOOD,aubange,luxemburg
10974536,ingelmunster,8770,50.9230398,3.2556091,APARTMENT,APARTMENT,215000.0,BUY_REGULAR,9.0,69.0,INSTALLED,1.0,,0,,,,,,,,,ingelmunster,west-vlaanderen
11154748,antwerpen kiel,2020,51.1915808,4.3975277,APARTMENT,APARTMENT,165000.0,BUY_REGULAR,,79.0,SEMI_EQUIPPED,1.0,0.0,0,1.0,4.0,,,,2.0,0.0,TO_BE_DONE_UP,antwerpen,antwerpen
10591943,dendermonde,9200,51.0294924,4.0990502,APARTMENT,SERVICE_FLAT,399000.0,BUY_REGULAR,,77.0,INSTALLED,1.0,,1,,,,,,2.0,,JUST_RENOVATED,dendermonde,oost-vlaanderen
11149582,antwerpen,2060,51.2240255,4.425237,APARTMENT,GROUND_FLOOR,209000.0,BUY_REGULAR,,63.0,INSTALLED,1.0,,1,,,,,,2.0,,JUST_RENOVATED,antwerpen,antwerpen
10545760,onze-lieve-vrouw-waver,2861,51.0597044,4.5764413,APARTMENT,APARTMENT,160000.0,BUY_REGULAR,,62.0,HYPER_EQUIPPED,1.0,,0,1.0,,,,,2.0,,,sint-katelijne-waver,antwerpen
11159298,wommelgem,2160,51.1998815,4.5254868,APARTMENT,APARTMENT,385000.0,BUY_REGULAR,,120.0,INSTALLED,1.0,,0,,,1.0,100.0,,3.0,0.0,AS_NEW,wommelgem,antwerpen
11162285,antwerpen,2000,51.2333716,4.4091778,APARTMENT,PENTHOUSE,1399000.0,BUY_REGULAR,,235.0,USA_HYPER_EQUIPPED,1.0,0.0,0,1.0,66.0,,,,2.0,0.0,GOOD,antwerpen,antwerpen
11131891,jette,1090,,,APARTMENT,APARTMENT,230000.0,BUY_REGULAR,,65.0,SEMI_EQUIPPED,1.0,,0,1.0,6.0,,,,4.0,,,jette,brussel
11144130,antwerpen,2000,51.2335338,4.4101863,APARTMENT,APARTMENT,390000.0,BUY_REGULAR,,86.0,,,1.0,0,1.0,30.0,,,,,,AS_NEW,antwerpen,antwerpen
