property_id,locality_name,postal_code,street_name,house_number,latitude,longitude,property_type,property_subtype,price,type_of_sale,number_of_rooms,living_area,kitchen_type,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_good,number_of_facades,swimming_pool,state_of_building
11117816,Gent,9000,Hertogstraat,10,51.0572694,3.7224798,APARTMENT,APARTMENT,375000,BUY_REGULAR,8,103,,,,0,,,,,,,,GOOD
11157664,Antwerpen,2018,Grétrystraat,"1, 701",51.2028008,4.4167483,APARTMENT,PENTHOUSE,399000,BUY_REGULAR,,124,SEMI_EQUIPPED,1,,1,,,,,,3,,GOOD
11154808,Veerle,2431,Vorstse Baan,40,51.0734139,4.9880751,HOUSE,HOUSE,399000,BUY_REGULAR,,201,SEMI_EQUIPPED,1,,1,1,,1,,1175,4,,GOOD
10302134,St-Lambrechts-Woluwe,1200,Marcel Thirylaan,73-75,50.8562936,4.4355694,APARTMENT,PENTHOUSE,826500,BUY_REGULAR,,173,INSTALLED,1,0,0,1,61,,,,2,,AS_NEW
11032883,Kortrijk,8500,Groeningestraat,1,50.8295884,3.2672912,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11146386,Luik,4000,Saint-Laurent,262,50.6371411,5.5538766,HOUSE,HOUSE,30000,LIFE_ANNUITY,,71,,1,,0,1,,1,87,155,2,0,TO_BE_DONE_UP
11153891,Zottegem,9620,Kloosterstraat,67A,50.8511891,3.8196985,HOUSE,HOUSE,425680,BUY_REGULAR,,177,USA_HYPER_EQUIPPED,1,0,0,1,21,1,74,226,3,0,AS_NEW
11157882,DOLHAIN,4830,Rue des Écoles,109-111,50.6213447,5.9463963,HOUSE,APARTMENT_BLOCK,369000,BUY_REGULAR,,336,,,,0,1,28,,,800,4,,TO_BE_DONE_UP
11151362,BRAINE-LE-COMTE,7090,,,,,HOUSE,HOUSE,235000,BUY_REGULAR,,105,INSTALLED,1,,0,,,,,0,,,JUST_RENOVATED
11103678,Antwerpen,2060,Ellermanstraat,61,51.2301643,4.4170893,APARTMENT,FLAT_STUDIO,170000,BUY_REGULAR,,30,HYPER_EQUIPPED,1,,0,1,,,,,2,,AS_NEW
11138106,Deurne,2100,Sint-Rochusstraat,104,51.2047102,4.4640668,APARTMENT,APARTMENT,275000,BUY_REGULAR,,76,HYPER_EQUIPPED,1,,0,1,4,,,,2,0,AS_NEW
11057316,Oostende,8400,Victorialaan,9,51.2358799,2.9331219,APARTMENT,APARTMENT,649500,BUY_REGULAR,11,120,INSTALLED,1,,0,1,23,,,,,,GOOD
11138962,Halen,3545,Singellaan,,50.9495581,5.1106217,APARTMENT,APARTMENT,372100,BUY_REGULAR,6,121,HYPER_EQUIPPED,1,,0,,,,,,,,GOOD
10916821,Schaarbeek,1030,Place Dailly,5,50.851982,4.3884446,APARTMENT,APARTMENT,345000,BUY_REGULAR,,100,USA_HYPER_EQUIPPED,1,0,0,,,,,,4,,GOOD
10791294,Knokke-Heist,8300,Lichttorenplein,20,51.3535678,3.2905412,APARTMENT,APARTMENT,2295000,BUY_REGULAR,,108,,,0,0,1,,,,,2,0,AS_NEW
10278141,Petit-Enghien,7850,Rue Brigade Piron,92,50.6901046,4.0964912,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
10148921,Westende,8434,Meeuwenlaan,6-8,51.1708255,2.7753426,APARTMENT,APARTMENT,260000,BUY_REGULAR,10,110,,,,0,,,,,,,,AS_NEW
10881613,Zoersel,2980,Dorp,29,51.268877,4.712647,HOUSE_GROUP,HOUSE_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11117831,Gent,9000,Sint-jacobsnieuwstraat,101,51.0545504,3.7303128,APARTMENT,APARTMENT,285000,BUY_REGULAR,8,58,,,,0,,,,,,,,AS_NEW
11152174,Herentals,2200,Lierseweg,277,51.1740095,4.8147381,HOUSE,HOUSE,249000,BUY_REGULAR,,144,SEMI_EQUIPPED,1,,1,1,,1,,935,3,,TO_RENOVATE
11153971,Sint-Niklaas,9100,Mercatorstraat,43,51.1697554,4.1459691,APARTMENT,APARTMENT,425000,BUY_REGULAR,1,381,,,,0,,,,,,,,TO_RENOVATE
10850661,Koksijde,8670,Majoor d'hooghelaan,20,51.1082793,2.6195341,HOUSE,VILLA,695000,BUY_REGULAR,,209,HYPER_EQUIPPED,1,0,0,1,,1,700,645,4,,AS_NEW
11155031,TEMPLOUX,5020,,,,,HOUSE,VILLA,465000,BUY_REGULAR,,150,INSTALLED,1,,0,1,,,,1078,4,,GOOD
10454507,Overmere,9290,Donklaan,188B,51.0504037,3.9750846,APARTMENT,APARTMENT,187500,BUY_REGULAR,7,80,,1,,0,,,,,,,,
11030302,Jette,1090,Avenue de Jette,109,50.8683711,4.3259282,APARTMENT,TRIPLEX,549000,BUY_REGULAR,,165,USA_HYPER_EQUIPPED,1,0,0,1,13,,,,2,0,
11159909,Moorsele,8560,Overheulestraat,112,50.845591,3.1640946,HOUSE,HOUSE,295000,BUY_REGULAR,5,150,,,,0,1,,,,416,,,GOOD
11159717,Willebroek,2830,Nieuwstraat,"5,0101",51.0607849,4.3631197,APARTMENT,APARTMENT,145000,BUY_REGULAR,,88,,1,,0,1,,,,,,,TO_RENOVATE
10947390,Waver,1300,Place Bosch,19,50.7138241,4.6119057,APARTMENT,APARTMENT,159000,BUY_REGULAR,,58,SEMI_EQUIPPED,1,0,0,1,17,,,,2,0,TO_RENOVATE
11149546,Brussel,1000,Boulevard de Waterloo,77,50.8354908,4.3530985,APARTMENT,APARTMENT,380000,BUY_REGULAR,,72,USA_INSTALLED,1,1,0,,,,,,4,0,AS_NEW
10906647,Deurne,2100,Van Heetveldelei,169,51.2293054,4.4496275,APARTMENT,GROUND_FLOOR,235000,BUY_REGULAR,,68,INSTALLED,1,1,0,,,1,50,,2,,JUST_RENOVATED
10849267,Vorst,1190,,,,,APARTMENT,APARTMENT,495000,BUY_REGULAR,,127,INSTALLED,1,0,0,1,,,,,3,0,TO_BE_DONE_UP
10630447,Knokke-Heist,8300,Van Bunnenlaan,14,51.3523193,3.2904519,APARTMENT,FLAT_STUDIO,425000,BUY_REGULAR,,42,INSTALLED,1,,0,,,,,,2,,AS_NEW
11143668,Kruisem,9770,Neerrechemstraat,34,50.9201545,3.5798922,HOUSE,MANOR_HOUSE,8500000,BUY_REGULAR,1,700,,,,0,,,,,60086,4,1,GOOD
10874063,Evere,1140,Rue du Tilleul,211,50.8723478,4.3948188,APARTMENT,GROUND_FLOOR,425000,BUY_REGULAR,,209,USA_HYPER_EQUIPPED,1,0,0,1,35,1,450,,2,0,AS_NEW
11148480,Oostduinkerke,8670,Zeedijk,428,51.1321278,2.6700286,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11156945,Vilvoorde,1800,Stationlei,57,50.9253473,4.4302856,APARTMENT,APARTMENT,270000,BUY_REGULAR,1,85,,1,,0,,,,,,,,
11155591,Hasselt,3500,Leopoldplein,50/15,50.9282552,5.3334979,APARTMENT,APARTMENT,269000,BUY_REGULAR,,113,INSTALLED,1,,1,1,,,,,2,,GOOD
11148621,Hombeek,2811,Pikkeriestraat,48,50.9990994,4.4020925,HOUSE,HOUSE,445000,BUY_REGULAR,11,141,HYPER_EQUIPPED,1,,0,,,,,546,,,
11127798,Sint-Pieters-Leeuw,1600,Vlierstraat,6,50.7921324,4.2890421,APARTMENT,APARTMENT,410000,BUY_REGULAR,12,133,HYPER_EQUIPPED,1,,0,1,27,,,,,,GOOD
11158740,Oudenaarde,9700,Broekstraat,159,50.8551618,3.6085322,APARTMENT,APARTMENT,326000,BUY_REGULAR,11,93,,1,,0,1,35,,,,2,,
9299047,Blankenberge,8370,Zeedijk,96,51.3151647,3.1237396,APARTMENT,APARTMENT,99950,BUY_REGULAR,1,33,,,,0,,,,,,,,GOOD
10981811,Ingelmunster,8770,Waterstraat,2,50.9180739,3.2520029,APARTMENT,APARTMENT,575000,BUY_REGULAR,8,190,INSTALLED,1,,0,1,11,,,,,,
10671620,Scherpenheuvel-Zichem Testelt,3272,Rinusveld,10,51.016921,4.9549334,APARTMENT,SERVICE_FLAT,288721,BUY_REGULAR,,74,,,,0,1,44,,,,4,,AS_NEW
11126550,Etterbeek,1040,Rue du Vindictive,8,50.8331347,4.3968418,APARTMENT,APARTMENT,426000,BUY_REGULAR,,94,USA_INSTALLED,1,0,0,,,,,,2,0,JUST_RENOVATED
10452728,Oostende,8400,Visserskaai,33,51.2331319,2.9217423,APARTMENT,APARTMENT,285000,BUY_REGULAR,1,63,,,,0,,,,,,,,GOOD
11055232,Saint-Gilles,1060,Chaussée d'Alsemberg,42,50.825564,4.3440054,APARTMENT,DUPLEX,390000,BUY_REGULAR,,113,,1,0,0,,,,,,2,0,
11117830,Gent,9000,Rooigemlaan,209,51.0573354,3.6931031,APARTMENT,APARTMENT,425000,BUY_REGULAR,10,125,,,,0,,,,,,,,
11152758,SINT-AMANDS,2890,Mandenmakersstraat,5,51.051969,4.210839,HOUSE,HOUSE,325000,BUY_REGULAR,,101,SEMI_EQUIPPED,1,,1,1,,1,,484,3,,TO_RENOVATE
10693219,Ganshoren,1083,Avenue Broustin,105,50.8675116,4.3213616,APARTMENT,APARTMENT,215000,BUY_REGULAR,,89,USA_SEMI_EQUIPPED,1,0,0,1,4,,,,2,0,TO_BE_DONE_UP
11144738,Knokke-Heist,8300,,,,,HOUSE,VILLA,825000,BUY_REGULAR,1,305,,,,0,1,,,,411,4,,GOOD
11160065,Binche,7130,Rue de Ressaix,59,50.4138003,4.1727791,HOUSE,HOUSE,120000,BUY_REGULAR,,140,,,,1,1,,,,270,,,
11147994,Mechelen,2800,Tervuursesteenweg,135,51.0108467,4.4842756,HOUSE,HOUSE,254000,BUY_REGULAR,,159,SEMI_EQUIPPED,1,,1,1,,1,40,147,2,,TO_RENOVATE
11156621,Deinze,9800,Achterstraat,228,50.9856681,3.5649778,HOUSE,VILLA,695000,BUY_REGULAR,,385,USA_HYPER_EQUIPPED,1,0,0,1,124,1,1105,1811,4,1,GOOD
11144520,Linter,3350,Broekstraat,7,50.8146569,5.0233317,HOUSE,VILLA,490000,BUY_REGULAR,1,253,,1,,0,1,24,1,1075,1629,4,,GOOD
11160166,Leernes,6142,,,,,HOUSE,HOUSE,169000,BUY_REGULAR,,,SEMI_EQUIPPED,1,0,0,1,,,,0,4,,GOOD
11158737,Bavikhove,8531,Hoogstraat,58,50.8817437,3.3134373,HOUSE,HOUSE,319000,BUY_REGULAR,13,123,,1,,0,1,40,1,273,273,,,
11154369,Dendermonde,9200,Bakkerstraat,2,51.0423184,4.1027727,HOUSE,MIXED_USE_BUILDING,125000,BUY_REGULAR,,,NOT_INSTALLED,1,,1,,,,,385,,,
11144192,Herent,3020,Acacialaan,54,50.8932581,4.6778439,HOUSE,VILLA,645000,BUY_REGULAR,,336,INSTALLED,1,0,0,1,,,,8764,4,1,TO_RENOVATE
11063281,Houthulst,8650,Jonkershovestraat,268,50.9693682,2.9133753,HOUSE,HOUSE,269000,BUY_REGULAR,18,182,SEMI_EQUIPPED,1,,0,,,,,2165,,,TO_RENOVATE
11065188,Pepinster,4860,Rue la Nô,27,50.5628746,5.8023648,HOUSE,TOWN_HOUSE,305000,BUY_REGULAR,,161,HYPER_EQUIPPED,1,,0,1,58,1,94,259,2,,GOOD
11162445,Kuurne,8520,,,,,HOUSE,HOUSE,389000,BUY_REGULAR,13,185,,1,,0,,,1,251,382,3,,GOOD
11117246,Moeskroen,7700,,,,,HOUSE,HOUSE,279000,BUY_REGULAR,,194,,,,1,,,1,600,795,4,,TO_BE_DONE_UP
11162632,WILRIJK,2610,Oosterveldlaan,47,51.1756233,4.4192479,HOUSE,HOUSE,609000,BUY_REGULAR,,218,INSTALLED,1,,0,,,,,200,2,,GOOD
11159408,SOMME-LEUZE,5377,Rue du Bochetay,29,50.2979192,5.3183063,HOUSE,BUNGALOW,115000,BUY_REGULAR,,62,SEMI_EQUIPPED,1,,0,1,9,,,66,4,,GOOD
11154366,Jette,1090,,,,,APARTMENT,APARTMENT,319500,BUY_REGULAR,,106,INSTALLED,1,,1,1,3,,,,4,,GOOD
11141139,Schaarbeek,1030,Avenue Princesse Elisabeth,54,50.8731341,4.3771336,APARTMENT,APARTMENT,349000,BUY_REGULAR,,120,,1,0,0,1,1,,,,2,,AS_NEW
11028200,Nieuwpoort,8620,,,,,APARTMENT,APARTMENT,480000,BUY_REGULAR,10,93,INSTALLED,1,,0,,,,,,,,
11052645,Vorst,1190,Rue des Glands,21,50.8198014,4.3265893,APARTMENT,LOFT,725000,BUY_REGULAR,,229,USA_HYPER_EQUIPPED,1,0,0,1,60,,,,3,0,AS_NEW
11151531,Luik,4000,Quai Saint-Léonard,35,50.6478671,5.590294,APARTMENT,APARTMENT,194000,BUY_REGULAR,,86,SEMI_EQUIPPED,1,,1,,,,,,2,,
11149180,Antwerpen,2018,Mertens en Torfsstraat,8,51.2092936,4.4056553,HOUSE,HOUSE,649000,BUY_REGULAR,,274,USA_HYPER_EQUIPPED,1,0,0,1,8,1,18,81,2,,GOOD
11145932,Deurne (2100),2100,Ruggeveldlaan,748,51.2293016,4.4794721,APARTMENT,APARTMENT,220000,BUY_REGULAR,6,81,,,,0,,,,,,,,
11148346,Tongeren,3700,Herenweg,118,50.7761801,5.4415137,HOUSE,VILLA,460000,BUY_REGULAR,5,190,,,,0,,,,,575,,,
11155613,Hasselt,3500,De Schiervellaan,11,50.9302474,5.3322872,APARTMENT,APARTMENT,278000,BUY_REGULAR,,104,SEMI_EQUIPPED,1,,1,1,16,,,,2,,GOOD
11148770,Deurne,2100,Venneborglaan,89,51.2226583,4.4728729,HOUSE,HOUSE,349000,BUY_REGULAR,,125,INSTALLED,1,,1,1,4,1,15,0,2,,GOOD
11142402,Oostende,8400,Kapucijnenstraat,38,51.2338719,2.9179093,APARTMENT,APARTMENT,135000,BUY_REGULAR,,44,,,,0,1,,,,,2,,GOOD
11145759,Knokke-Heist,8300,Zonnebloemstraat,23,51.3361444,3.2588498,HOUSE,VILLA,945000,BUY_REGULAR,8,252,HYPER_EQUIPPED,1,,0,,,,,614,,,
11156312,Nazareth,9810,Zonnestraat,16,50.9388242,3.6377768,HOUSE,HOUSE,229000,BUY_REGULAR,5,97,,,,0,,,,,870,3,,
10490538,Antwerpen,2060,Tulpstraat,38,51.2266179,4.4258233,APARTMENT,APARTMENT,170000,BUY_REGULAR,,75,INSTALLED,1,,1,,,,,,2,,JUST_RENOVATED
11159031,Edegem,2650,Vrijwilligersstraat,6,51.156782,4.4465351,HOUSE,HOUSE,424000,BUY_REGULAR,,180,HYPER_EQUIPPED,1,0,0,1,14,,,171,2,,
9584170,Anderlecht,1070,Route de Lennik,1043,50.8174518,4.2536974,APARTMENT,PENTHOUSE,299000,BUY_REGULAR,,110,HYPER_EQUIPPED,1,0,0,1,,,,,2,0,GOOD
10782462,Stabroek,2940,Meidoornlaan,6,51.3330942,4.3650807,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
10090349,Leuven,3000,Baron d'Eynattenstraat,4,50.8883865,4.7032552,APARTMENT,APARTMENT,660115,BUY_REGULAR,13,168,INSTALLED,1,,0,1,44,,,,,,
11145638,Houthulst,8650,Borstelstraat,-,50.976232,2.9363285,HOUSE,HOUSE,393130,BUY_REGULAR,12,,,,,0,,,,,328,,,
10706953,Sint-Amandsberg,9040,Antwerpsesteenweg,834-840,51.0698246,3.7699584,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11118305,Schaarbeek,1030,Avenue Paul Deschanel,1,50.8630132,4.3801612,APARTMENT,APARTMENT,325000,BUY_REGULAR,,102,USA_INSTALLED,1,,0,,,,,,3,0,GOOD
11041520,Cadzand,4506,Boulevard de Wielingen,1,,,APARTMENT,APARTMENT,5900000,BUY_REGULAR,4,214,,,,1,1,,,,,3,1,GOOD
11153980,SCHAERBEEK,1030,Rue Royale Sainte-Marie,36,50.8607265,4.3699015,HOUSE,APARTMENT_BLOCK,635000,BUY_REGULAR,,250,,,,0,,,,,120,2,,TO_BE_DONE_UP
11153450,Namur Salzinnes,5000,,,,,HOUSE,HOUSE,389000,BUY_REGULAR,,250,INSTALLED,1,,0,1,11,1,400,469,2,,GOOD
11156002,Berchem,2600,Grotesteenweg,654,51.1774629,4.4358796,APARTMENT,APARTMENT,335000,BUY_REGULAR,,95,INSTALLED,1,,1,1,,1,,,,,GOOD
11089707,Evergem,9940,Weststraat,106,51.129497,3.6725814,APARTMENT,APARTMENT,305000,BUY_REGULAR,,78,INSTALLED,1,0,0,1,11,1,59,,3,0,GOOD
10829486,Oostende,8400,Euphrosina Beernaertstraat,13,51.2281702,2.9184445,APARTMENT,APARTMENT,219000,BUY_REGULAR,3,91,,,,0,,,,,,,,GOOD
11144381,ROESELARE,8800,Kattenstraat,141,50.9495086,3.1178426,HOUSE,HOUSE,198000,BUY_REGULAR,,120,INSTALLED,1,,0,,,,,59,2,,JUST_RENOVATED
11143773,Haaltert Denderhoutem,9450,Groenstraat,130,50.923913,4.1678066,HOUSE,HOUSE,350000,BUY_REGULAR,,164,INSTALLED,1,,0,1,,,,280,3,,GOOD
11161943,Knokke-Heist,8300,Zeedijk,795,51.3399263,3.2296555,APARTMENT,APARTMENT,3950000,BUY_REGULAR,4,182,HYPER_EQUIPPED,1,,0,1,,,,,,0,JUST_RENOVATED
11158748,SINT-NIKLAAS,9100,Destelwijk,26,51.1540169,4.1636082,HOUSE,HOUSE,549000,BUY_REGULAR,,326,,1,,1,,,,,561,3,,
11125552,Turnhout,2300,Steenweg op Oosthoven,317,51.3349815,4.9654865,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
10917926,Rumst,2840,Joannes van Meirhaeghestraat,"4,24",51.1045248,4.4123075,APARTMENT,DUPLEX,428000,BUY_REGULAR,,210,,1,0,0,1,20,,,,2,0,AS_NEW
10895746,Grace-Hollogne,4460,,,,,HOUSE,HOUSE,199000,BUY_REGULAR,,130,USA_HYPER_EQUIPPED,1,,0,1,15,,,150,3,,JUST_RENOVATED
11141105,Beringen,3581,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11160172,ANDERLECHT,1070,Avenue Fonsny,129,50.8298288,4.330823,HOUSE,HOUSE,469000,BUY_REGULAR,,190,,,,0,,,1,90,0,,,
11160003,Knokke centrum,8300,Kalvekeetdijk,125,51.3251592,3.3027804,HOUSE,VILLA,990000,BUY_REGULAR,,216,INSTALLED,1,0,0,1,25,1,165,587,4,0,GOOD
11151670,Hoboken,2660,Antwerpsesteenweg,108,51.1783717,4.3566661,APARTMENT,APARTMENT,185000,BUY_REGULAR,,102,INSTALLED,1,0,0,1,5,,,,2,0,TO_BE_DONE_UP
11145375,Forêt,4870,,,,,APARTMENT,APARTMENT,225000,BUY_REGULAR,,75,INSTALLED,1,,1,1,5,,,,4,,
11131548,Schaerbeek,1030,Avenue Rogier,300,50.8564241,4.3923075,APARTMENT,APARTMENT,175000,BUY_REGULAR,,53,,1,0,0,,,,,,3,0,
11147513,Wevelgem,8560,Kapellestraat,132 B,50.815707,3.1902333,HOUSE,HOUSE,341715,BUY_REGULAR,1,125,,,,0,,,,,277,2,,GOOD
10643570,Izegem,8870,Kloosterstraat,1,50.9176565,3.2142572,APARTMENT,APARTMENT,250000,BUY_REGULAR,1,103,,,,0,,,,,,,,GOOD
11152067,Knokke-Heist,8300,Paul Parmentierlaan,64,51.3450547,3.2860016,APARTMENT,APARTMENT,965000,BUY_REGULAR,1,135,,,,0,,,,,,2,,GOOD
10785267,Westende,8434,Henri Jasparlaan,182,51.1699988,2.7785614,APARTMENT,FLAT_STUDIO,89000,BUY_REGULAR,,30,,,1,0,1,,,,,2,0,
11144969,Berchem-Sainte-Agathe,1082,,,,,APARTMENT,APARTMENT,199900,BUY_REGULAR,,73,INSTALLED,1,0,0,1,7,,,,1,,
11136959,Ranst,2520,Lindenlaan,16,51.1915647,4.5594404,APARTMENT,APARTMENT,260000,BUY_REGULAR,,156,SEMI_EQUIPPED,1,,1,,,,,,3,,TO_RENOVATE
11161330,Mechelen,2800,Koningin Astridlaan,132,51.0240088,4.468717,HOUSE,HOUSE,225698,BUY_REGULAR,4,70,,,,0,1,9,,,0,,,
11153796,Schilde 's Gravenwezel,2970,Constant Joossenslei,36,51.259104,4.551399,HOUSE,HOUSE,369000,BUY_REGULAR,,243,INSTALLED,1,,0,1,,,,287,2,,
11125441,Vilvoorde,1800,Xavier Buissetstraat,18,50.9267634,4.4310905,APARTMENT,APARTMENT,249500,BUY_REGULAR,,70,HYPER_EQUIPPED,1,0,0,1,31,,,,2,0,
11152276,Bierbeek,3360,Korbeek-Losestraat,53,50.848149,4.7576587,HOUSE,VILLA,367000,BUY_REGULAR,,144,SEMI_EQUIPPED,1,0,0,1,,,,868,4,,TO_RENOVATE
11163015,Brecht,2960,Molenheiken,47,51.3453274,4.6635903,HOUSE,MANOR_HOUSE,599000,BUY_REGULAR,,307,INSTALLED,1,0,0,1,20,1,1900,9996,4,0,GOOD
10821766,Knokke,8300,Paul Parmentierlaan,,51.341903,3.2855385,APARTMENT,APARTMENT,789000,BUY_REGULAR,1,95,,,,0,1,9,,,,2,,GOOD
11010586,Herstal,4040,Esplanade de la Paix,"7,/161",50.6562096,5.6143687,APARTMENT,APARTMENT,135000,BUY_REGULAR,,82,HYPER_EQUIPPED,1,0,0,1,9,,,,2,0,AS_NEW
11154461,Mortsel,2640,Krijgsbaan,206,51.1755844,4.456972,HOUSE,TOWN_HOUSE,449000,BUY_REGULAR,,210,INSTALLED,1,,1,1,47,1,42,244,3,,GOOD
11118440,Jette,1090,Firmin Lecharlierlaan,143,50.869199,4.3337368,APARTMENT,APARTMENT,269000,BUY_REGULAR,,82,USA_HYPER_EQUIPPED,1,,0,1,,,,,3,,AS_NEW
11147018,MORTSEL,2640,,,,,HOUSE,HOUSE,369000,BUY_REGULAR,,,INSTALLED,1,,0,1,,,,290,3,,GOOD
11055789,Knokke-Heist,8300,Koningin Fabiolalaan,20,51.3562425,3.3120839,APARTMENT,APARTMENT,2375000,BUY_REGULAR,1,112,,,,0,,,,,,,1,GOOD
11133556,Wetteren,9230,Kloosterstraat,5,50.9924615,3.8295802,APARTMENT,APARTMENT,448000,BUY_REGULAR,10,122,,,,0,1,60,,,,,,
11158213,JUPILLE-SUR-MEUSE,4020,Rue Chafnay,128,50.6424175,5.6381648,HOUSE,HOUSE,85000,BUY_REGULAR,,79,,,,0,,,,,0,,,TO_RENOVATE
11162703,Hamme,9220,Theet,56,51.0780186,4.1287635,APARTMENT,APARTMENT,174000,BUY_REGULAR,2,90,,,,0,,,,,,,,GOOD
11154990,Dison,4820,Rue de Mont,301,50.6252337,5.8616965,HOUSE,VILLA,349000,BUY_REGULAR,,274,INSTALLED,1,0,0,1,20,,,1101,4,0,TO_BE_DONE_UP
11093743,Beringen,3580,Graaf van Loonstraat,12,51.0495652,5.2258455,APARTMENT,APARTMENT,287000,BUY_REGULAR,8,97,,,,0,,,,,,,,GOOD
11142407,BERCHEM,2600,Fruithoflaan,30,51.1811568,4.4346854,APARTMENT,APARTMENT,240000,BUY_REGULAR,,102,INSTALLED,1,,0,1,2,,,,2,,
11081630,Antwerpen,2018,Lange Kievitstraat,130,51.2136278,4.425237,APARTMENT,APARTMENT,198000,BUY_REGULAR,,67,,1,,0,,,,,,2,0,GOOD
11130332,Ninove,9400,Gentsestraat,2,50.8368344,4.0130576,APARTMENT,APARTMENT,239000,BUY_REGULAR,,77,INSTALLED,1,,0,,,,,,,,GOOD
11155678,Antwerpen (2000),2000,Terninckstraat,19,51.2119307,4.4025184,APARTMENT,APARTMENT,475000,BUY_REGULAR,5,93,INSTALLED,1,,0,1,8,,,,,,
11145506,Nieuwpoort,8620,Willem De Roolaan,28B,51.1304271,2.7576309,APARTMENT,APARTMENT,299000,BUY_REGULAR,11,85,INSTALLED,1,,0,1,5,,,,,,
11160220,ANTWERPEN,2018,Charlottalei,33,51.2082366,4.4193195,APARTMENT,APARTMENT,179000,BUY_REGULAR,,53,INSTALLED,1,,0,,,,,,2,,JUST_RENOVATED
11160423,Charleroi,6030,Rue Sainte-Cathérine,82,50.4231675,4.4082006,HOUSE,HOUSE,149000,BUY_REGULAR,,194,USA_INSTALLED,1,0,0,1,,1,770,770,2,0,TO_BE_DONE_UP
10944207,Lier,2500,Anton Bergmannlaan,30,51.1369466,4.5716224,APARTMENT,APARTMENT,249900,BUY_REGULAR,6,88,,1,,0,1,6,,,,,,GOOD
11154993,Hastière,5540,À l'Agimont,4,50.1947776,4.8158279,HOUSE,HOUSE,225000,BUY_REGULAR,,87,,1,0,0,,,1,500,761,4,0,
11117931,Oudergem,1160,Rue du Moulin a Papier,51,50.8100794,4.4302651,APARTMENT,PENTHOUSE,395000,BUY_REGULAR,,66,USA_HYPER_EQUIPPED,1,0,0,1,22,,,,2,0,AS_NEW
10721573,SINT-DENIJS-WESTREM,9051,Derbystraat,94,51.0235853,3.6949471,APARTMENT,APARTMENT,240000,BUY_REGULAR,,,SEMI_EQUIPPED,1,,0,1,,,,,2,,GOOD
11142566,Ukkel,1180,Rue de Stalle,166,50.7957504,4.3272404,APARTMENT,PENTHOUSE,259000,BUY_REGULAR,,60,SEMI_EQUIPPED,1,,1,1,30,,,,3,,
11148457,Wondelgem,9032,Kerkuilstraat,55,51.087181,3.7096602,HOUSE,HOUSE,349900,BUY_REGULAR,,142,INSTALLED,1,,0,,,,,194,,,GOOD
11157137,Nieuwpoort,8620,Brugse Steenweg,41,51.1293968,2.7666251,APARTMENT,APARTMENT,210000,BUY_REGULAR,3,40,,1,,0,,,,,,,1,JUST_RENOVATED
10811497,Bruxelles,1000,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11089289,Antwerpen,2000,Volkstraat,50,51.2107107,4.3952005,APARTMENT,FLAT_STUDIO,199000,BUY_REGULAR,,30,HYPER_EQUIPPED,1,1,0,,,,,,2,,GOOD
11141537,Bruxelles,1000,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11161470,Eeklo,9900,Stationsstraat,68,51.1824479,3.5711039,APARTMENT,DUPLEX,375000,BUY_REGULAR,11,127,HYPER_EQUIPPED,1,,0,1,7,,,,,,GOOD
11115706,Mont-sur-Marchienne,6032,,,,,HOUSE,TOWN_HOUSE,350000,BUY_REGULAR,,145,HYPER_EQUIPPED,1,,0,1,45,,,205,2,,AS_NEW
11146193,Woluwe-Saint-Lambert,1200,Avenue de Tervueren,13,50.8389025,4.3986498,APARTMENT,PENTHOUSE,1150000,BUY_REGULAR,4,198,USA_HYPER_EQUIPPED,1,0,0,1,18,,,,3,0,AS_NEW
11158786,Duffel,2570,Kiliaanstraat,26,51.0954811,4.5050414,HOUSE,APARTMENT_BLOCK,297000,BUY_REGULAR,,135,,,,1,1,35,1,275,400,,,
11158460,Jemeppe-sur-Meuse,4101,Rue Rousseau,44,50.6186712,5.4943588,HOUSE,HOUSE,149900,BUY_REGULAR,,80,SEMI_EQUIPPED,1,,1,1,25,1,160,280,2,,TO_BE_DONE_UP
11159997,Diksmuide,8600,Stationsstraat,2,51.0332165,2.868563,APARTMENT,APARTMENT,296200,BUY_REGULAR,3,95,,1,,0,1,9,,,,,,GOOD
11145769,Vlezenbeek,1602,,,,,HOUSE,HOUSE,700021,BUY_REGULAR,15,164,HYPER_EQUIPPED,1,,0,,,,,600,,,GOOD
